Denominazione,Rollup,2023 up-tot,2023 ut-tot,2023 d,2023 dr,2023 nr,2023 sfd+fs / tot,2023 sfd/tot,2023 fs/tot,2023 fd/tot,Dati demografici (res 2022),var 2011-1991,2011-pop res,"2011 - % case ",1991 - % case,1991-pop res,var  1991-1971,var  1971-1951,1971-pop res,1971-ab occ,1971-ab non occ,1971 - occ / tot,1951-pop res,1951-ab occ,1951-ab non occ,"1951 - occ / tot ",1921-pop res,"1901-pop res ","1881-pop res ",1861-pop res,var media 1951-1921,var media 1921-1901,var media 1901-1881,var media 1881-1861 (1),var media 1861 - 1807,DIF  1951-1921,"DIF  1921-1901 ",DIF  1901-1881,DIF  1881-1861,DIF 1861-1807,Sottosistemi,"censimento 1807 ",censimento 2011," censimento 1991",censimento 1971,1988 - NAF,censimento 1951,"censimento 1921 ",censimento 1901,censimento 1881,censimento 1861,"USO SUOLO 2018 "
Campodolcino,"Portarezza,Starleggia,Fraciscio,Campodolcino,Motta",0.062393031812,0.47269457490999994,0.336187849958,0.12872454332,0.0476382677156,0.736687899426,0.455132776571,0.28155512285519996,0.11110727472660001,929,-0.7100000000000001,1037,0.05976200027316,0.08157116435925,1108,-4.67,-0.9800000000000002,1575,435,381,0.533088235294,1673,436,230,,1713,1512,1763,1441,-0.2666666666664,2.01,-2.5100000000000002,3.2199999999999998,1.6629629629630003,,,,,,"Portarezza (https://www.notion.so/Portarezza-75e1c612637a4ac4bf5030718a5d3a6a?pvs=21), Starleggia (https://www.notion.so/Starleggia-2c4de700098e489297123369d97d3738?pvs=21), Fraciscio (https://www.notion.so/Fraciscio-31b6116ab8d74f17876c6b10d56ea92f?pvs=21), Campodolcino (https://www.notion.so/Campodolcino-3fe0740b771541769895f26ad77588e7?pvs=21), Motta (https://www.notion.so/Motta-11b7c49d99b1807b8945e85b66fa4cad?pvs=21)","Campodolcino (https://www.notion.so/Campodolcino-5e51c4585dcc433db28ea00719c8b01b?pvs=21), Fraciscio (https://www.notion.so/Fraciscio-6f5ed515fc8a47fb95dd200e197a81b4?pvs=21), Starleggia inferiore (https://www.notion.so/Starleggia-inferiore-cf93b49e9a4349c0aac6db71b09602cb?pvs=21), Portarezza (https://www.notion.so/Portarezza-99694c8d3f444387a926a80fe4be6f7e?pvs=21)","Campodolcino (https://www.notion.so/Campodolcino-3a1ede302402442b9e3e18a2c7e153f6?pvs=21), Untitled (https://www.notion.so/760c221d58124872aae05cc82a0834b6?pvs=21), Untitled (https://www.notion.so/5f18d52cbdd14ef39b2d17e559f665c0?pvs=21), Untitled (https://www.notion.so/022d68e0618d40b184e1d3a697f1a56a?pvs=21), Pietra (https://www.notion.so/Pietra-41a8447c906e471588caa0553eb70b37?pvs=21), Prestone (https://www.notion.so/Prestone-b4be382c720c4d209e85852f139ee82b?pvs=21), Fraciscio (https://www.notion.so/Fraciscio-9acfd57a451643179794846518d5e44a?pvs=21), Splughetta (https://www.notion.so/Splughetta-3730637f166a4693bb246c7104ec9792?pvs=21), Starleggia (https://www.notion.so/Starleggia-68f63ea5d76047468d39298aebd090cc?pvs=21), Ca di Lucc (https://www.notion.so/Ca-di-Lucc-acc40756b9e44ba9a29a849b349a6384?pvs=21), Motta / Motta di Sotto (https://www.notion.so/Motta-Motta-di-Sotto-222dc444507a47f89eb5d04009ae034d?pvs=21), Alpe Mottala (https://www.notion.so/Alpe-Mottala-687797c4086445b4b41eaec5e0fbd92a?pvs=21), Bondeno di Fuori (https://www.notion.so/Bondeno-di-Fuori-37bafeb3fc534b9896a11d3a822a0c41?pvs=21), S Sisto (https://www.notion.so/S-Sisto-75f44148bb5c4f60a9dbc67ae701f86b?pvs=21), Alpe Morone (https://www.notion.so/Alpe-Morone-997e48ad65c04fecb9b774c9c3c15ca2?pvs=21), Alpe Gusone (https://www.notion.so/Alpe-Gusone-d2f4387e15664b6a8fa4d953bd4d0172?pvs=21), Alpe Fornat (https://www.notion.so/Alpe-Fornat-f204c849d15b4ff99d19217b7889ffd8?pvs=21), case sparse CP_1991_02 (https://www.notion.so/case-sparse-CP_1991_02-91d824b6c4da4ee1a18cbbe6ccec6446?pvs=21), case sparse CP_1991_03 (https://www.notion.so/case-sparse-CP_1991_03-1cfa2df98c6d49d99ca33497d0a48eea?pvs=21), Alpe Motta / Motta di Sopra (https://www.notion.so/Alpe-Motta-Motta-di-Sopra-74e01b287cb8408ca02d25335c3734fa?pvs=21), Untitled (https://www.notion.so/264793a2bfc2494d98a4007296e76bee?pvs=21), Alpe di Servizio (https://www.notion.so/Alpe-di-Servizio-5feeb103031e400abf207fda7b58cb07?pvs=21), Untitled (https://www.notion.so/0ad8ee3a7c4945f1b8b744f77ca0bccb?pvs=21), Untitled (https://www.notion.so/e0f50e09606749798aa52f58abe9a09f?pvs=21), Gualdera (https://www.notion.so/Gualdera-8468843ef4a041b29af8d8cc05e42d99?pvs=21), Untitled (https://www.notion.so/0f686acc480f484ca1a94f1334627bd8?pvs=21)","Pietra (https://www.notion.so/Pietra-b506a5d6464b469ba4838862467a79f5?pvs=21), Prestone (https://www.notion.so/Prestone-b62d16916b2f42dfa215179bd63e9ae2?pvs=21), Case sparse_zona centrale (https://www.notion.so/Case-sparse_zona-centrale-576821c4b9a44ef4bac60f60fa087113?pvs=21), Fraciscio (https://www.notion.so/Fraciscio-c57fc96ea8e94a0fa2800664a9a5bf5c?pvs=21), Mottala (https://www.notion.so/Mottala-c531d9bdb2e24820bc809271fb75bbd9?pvs=21), Gualdera (https://www.notion.so/Gualdera-e1dada2869f84cda945dcbbbf5d7d8a9?pvs=21), Bondeno (https://www.notion.so/Bondeno-daf2c5f967454b23b98c9bd859e1d75b?pvs=21), Case sparse_zona fraciscio (https://www.notion.so/Case-sparse_zona-fraciscio-c1cb1b1546c945518a9ae33eecb891c3?pvs=21), Motta di Sotto (https://www.notion.so/Motta-di-Sotto-3c7dcad7533048f58cde529f0434f99a?pvs=21), Case sparse_Motta di Sopra (https://www.notion.so/Case-sparse_Motta-di-Sopra-631e56316d7647b08b5a53bc0273b892?pvs=21), Case sparse_Alpe Servizio di sopra (https://www.notion.so/Case-sparse_Alpe-Servizio-di-sopra-f95fb82b556a4587b37588eaad6e2c7d?pvs=21), Case sparse_zona sopra servizio (https://www.notion.so/Case-sparse_zona-sopra-servizio-70aa46537cc84dcaa43279a8b191858b?pvs=21), Starleggia (https://www.notion.so/Starleggia-9e5dda140c5b43b9ba0c04cec9c8128f?pvs=21), Ca de Luc (https://www.notion.so/Ca-de-Luc-d77c7e0506ad4d9387f86d75b383f4d2?pvs=21), Splughetta (https://www.notion.so/Splughetta-be661feb5f44434aab2fcd35bffdf192?pvs=21), S.Sisto (https://www.notion.so/S-Sisto-d5aa60f8576c4801aadb83bdc34b56d9?pvs=21), Case sparse_Alpe Bocci (https://www.notion.so/Case-sparse_Alpe-Bocci-92206f31e2584b9589f65f8e7ecd3dcc?pvs=21), Morone (https://www.notion.so/Morone-beb0c505a1634c1e885e0a5e565e0fa4?pvs=21), Case sparse_Alpe Cort Sora (https://www.notion.so/Case-sparse_Alpe-Cort-Sora-1f2a36a8965d4ba1a30ae27cd9bd0f78?pvs=21), Gusone (https://www.notion.so/Gusone-8473c912ff984da3afd7f6ce1e2bc7a3?pvs=21), Fornat (https://www.notion.so/Fornat-815e1600ff73461caf81efca92691341?pvs=21), Case sparse_Alpe Toiana (https://www.notion.so/Case-sparse_Alpe-Toiana-dec696c2648f4257a9b55021239d1fbf?pvs=21), Case sparse_Alpe Zoccana (https://www.notion.so/Case-sparse_Alpe-Zoccana-85f4036b02364e7b929a9babeffbc71e?pvs=21), Campodolcino (https://www.notion.so/Campodolcino-a442b0ed811541428741f1efeae51940?pvs=21)","Campodolcino (https://www.notion.so/Campodolcino-21c7bb69601442da817e4a11d6959ffe?pvs=21), Untitled (https://www.notion.so/3751c62b8e3d4366ba64056354d456b2?pvs=21), Splughetta (https://www.notion.so/Splughetta-4a7941db6b4148e0b5e9a69ddcc821ca?pvs=21), Untitled (https://www.notion.so/52fcc4eef74e42b4aef897f7430e95e2?pvs=21), Pietra (https://www.notion.so/Pietra-6ea291bcb8dc4e879fa63a28260e8c6b?pvs=21), case sparse (https://www.notion.so/case-sparse-6f862ca06ed743279e2dec3ccead4766?pvs=21), Prestone (https://www.notion.so/Prestone-71a3477e4dd94c619a0668ba9d186484?pvs=21), Ca de Luc (https://www.notion.so/Ca-de-Luc-78e82c4358dc4875b74ae1f1a81ad748?pvs=21), Untitled (https://www.notion.so/78edbe3228cb49c6abf196c965c5fb4e?pvs=21), Fraciscio (https://www.notion.so/Fraciscio-7a4798a197104f6da8beb5b016e143bc?pvs=21), Motta di Sotto (https://www.notion.so/Motta-di-Sotto-c74ddd88e56e47d6afec4bb5a959114d?pvs=21), Starleggia (https://www.notion.so/Starleggia-efd2bbd3194844a3b6761aa92b2cb80d?pvs=21)","Corti - Acero (https://www.notion.so/Corti-Acero-1197c49d99b180ada7bfe9c82c805450?pvs=21), Alpe Cort Sora (https://www.notion.so/Alpe-Cort-Sora-1197c49d99b18003a5dff26c42b67e30?pvs=21), Alpe Cà Togni (https://www.notion.so/Alpe-C-Togni-1197c49d99b1806a96d7eaff7a0a4de9?pvs=21), Alpe Morone (https://www.notion.so/Alpe-Morone-1197c49d99b180b9a41de00246ece0c3?pvs=21), Alpe Gusone (https://www.notion.so/Alpe-Gusone-1197c49d99b18091bf6ee6fb1d30b38e?pvs=21), Alpe Fornat (https://www.notion.so/Alpe-Fornat-1197c49d99b180db9b62d38a9149060e?pvs=21), Alpe Bocci (https://www.notion.so/Alpe-Bocci-1197c49d99b180b58ba3da95cd3cacd6?pvs=21), Alpi Toiana e Zoccana (https://www.notion.so/Alpi-Toiana-e-Zoccana-1197c49d99b180948442ef5fe969481e?pvs=21), Splughetta (https://www.notion.so/Splughetta-1197c49d99b18056a251dac71f56d57f?pvs=21), Alpe San Sisto (https://www.notion.so/Alpe-San-Sisto-1197c49d99b1806fbd8adf33b14c7efa?pvs=21), Cà di Lucc (https://www.notion.so/C-di-Lucc-1197c49d99b180f58440e4c64a0ecf6c?pvs=21), Alpe Foppe (https://www.notion.so/Alpe-Foppe-1197c49d99b18047959ad66fc12f1b91?pvs=21), Alpe le Soste (https://www.notion.so/Alpe-le-Soste-1197c49d99b180a48f94f266574ca6ac?pvs=21), Alpe Mottala (https://www.notion.so/Alpe-Mottala-1197c49d99b1803da0e5d6fab01f201f?pvs=21), Alpe Angeloga (https://www.notion.so/Alpe-Angeloga-1197c49d99b1800d8609ce4554f130c9?pvs=21), Alpe Gualdera (https://www.notion.so/Alpe-Gualdera-1197c49d99b1806e9010e4e3fa5b2fea?pvs=21), Alpe Fontana (https://www.notion.so/Alpe-Fontana-1197c49d99b1804ab2e1e56a40387a4b?pvs=21), Bondeno San Giacomo (https://www.notion.so/Bondeno-San-Giacomo-1197c49d99b18094beb2ec22c9cfd7a9?pvs=21), Alpe di Servizio di Sopra (https://www.notion.so/Alpe-di-Servizio-di-Sopra-1197c49d99b18046b5daf17e4c630d60?pvs=21), Alpe Calvedro/Motta (https://www.notion.so/Alpe-Calvedro-Motta-1197c49d99b180f88235c5915aa1a5a1?pvs=21), Alpe Servizio di Sotto (https://www.notion.so/Alpe-Servizio-di-Sotto-1197c49d99b180fa97e6f0ceb6eca053?pvs=21), Motta Alta (https://www.notion.so/Motta-Alta-1197c49d99b18054a905cf230da41cc8?pvs=21), Motta di Sotto / Marcadello (https://www.notion.so/Motta-di-Sotto-Marcadello-1197c49d99b180049121c4ae4ac303fc?pvs=21), Starleggia (https://www.notion.so/Starleggia-1197c49d99b18061a127ced6eb251626?pvs=21), Fraciscio (https://www.notion.so/Fraciscio-1197c49d99b180d0a5b1ec31af182f15?pvs=21), Portarezza (https://www.notion.so/Portarezza-1197c49d99b1805eac23edbbdbd09f95?pvs=21), Prestone (https://www.notion.so/Prestone-1197c49d99b180928d4adc6d5e2bfb57?pvs=21), Pietra (https://www.notion.so/Pietra-1197c49d99b180678716c843c681f171?pvs=21), Tini (https://www.notion.so/Tini-1197c49d99b180bbb990d73dc7a70dd1?pvs=21)","Prestone (https://www.notion.so/Prestone-0293c72e8e5f4f50af637f67bc8d6f3b?pvs=21), Starleggia (https://www.notion.so/Starleggia-0c98c3dc8e3f454faab4caeb62c6631c?pvs=21), Untitled (https://www.notion.so/4967486347564f4088c5c8cae7cc40e5?pvs=21), Fraciscio (https://www.notion.so/Fraciscio-540450cbd9ca44f8ad3fd90e334012aa?pvs=21), Ca de Luc (https://www.notion.so/Ca-de-Luc-6387312d972b4fc38ed103f1f3b70671?pvs=21), Untitled (https://www.notion.so/89c8b5cbc62043f6a34b977f2d85f12c?pvs=21), Campodolcino (https://www.notion.so/Campodolcino-92604d7cda914542bbd46abb80605f46?pvs=21), Motta di Sotto (https://www.notion.so/Motta-di-Sotto-af12671e59424da9972a9473e983c7a8?pvs=21), Untitled (https://www.notion.so/bc08a6bbb1bc43d59b01639586746f47?pvs=21), case sparse (https://www.notion.so/case-sparse-e5239ae2554647c0b8c4609c4015d0a8?pvs=21), Pietra (https://www.notion.so/Pietra-f2861cd56c274b5fa055c82611f334cd?pvs=21), Splughetta (https://www.notion.so/Splughetta-f87da7275a564796af68deb61a36c1df?pvs=21)","Corti (https://www.notion.so/Corti-84b3ef9884994701b26a7c682b968b26?pvs=21), Tini (https://www.notion.so/Tini-b19f7d4b491f4a53a14c2d4a857df936?pvs=21), Fraciscio (https://www.notion.so/Fraciscio-fb43652116184546815d1b16bb54bfba?pvs=21), Motta (https://www.notion.so/Motta-07cb9cba43704624bac14e05468bb068?pvs=21), Pietra (https://www.notion.so/Pietra-928e2d1c2e584ff4b44426476f9725d3?pvs=21), Portarezza (https://www.notion.so/Portarezza-f3a672d9c3d64b4195c75b8c4ce38dc5?pvs=21), Prestone (https://www.notion.so/Prestone-a268c7c552ce40e2ae124667c85eb2ad?pvs=21), Starleggia (https://www.notion.so/Starleggia-7c8c2c5168aa4dfba45c7b297903ffce?pvs=21)","Prestone (https://www.notion.so/Prestone-073d3693e18143c1bff5322785d855cf?pvs=21), Portarezza (https://www.notion.so/Portarezza-17f69d4cf5464386970c9d604709f946?pvs=21), Asee (https://www.notion.so/Asee-3eaa0b7e31934127b7275db2756c3c24?pvs=21), Corti (https://www.notion.so/Corti-61fdc8dac8cf48cc945b5b5b1844ec3a?pvs=21), Tini (https://www.notion.so/Tini-6d163a6c716b4332b389c1f72dcd0ac6?pvs=21), Pietra (https://www.notion.so/Pietra-875edf0cdeaf4b4d8980861ac5123e9e?pvs=21), Untitled (https://www.notion.so/9a36c6087f214483810f68622b7bcd4d?pvs=21), Motta (https://www.notion.so/Motta-aaa6b934911442a7b1a0ca684fb61932?pvs=21), Starleggia (https://www.notion.so/Starleggia-d43a03a158cd4acfb927ae788fe8ed82?pvs=21), Fraciscio (https://www.notion.so/Fraciscio-ebbb3f89692047498f49930701fb0da1?pvs=21)","Corti (https://www.notion.so/Corti-48b1141fc50640dc9dc8c060c29bdf21?pvs=21), Starleggia (https://www.notion.so/Starleggia-532a0f59119e411fb6f2d2fbacd66556?pvs=21), Pietra (https://www.notion.so/Pietra-6ff040354bb04571a197b8a7d2109e9e?pvs=21), Fraciscio (https://www.notion.so/Fraciscio-7789e159246444d596e26e6bde661461?pvs=21), Asee / Acero (https://www.notion.so/Asee-Acero-7a7879c9f422422c86cd78fec70e8ff0?pvs=21), Prestone (https://www.notion.so/Prestone-8154e40783aa4902b6f23d7c8c7106d9?pvs=21), Portarezza (https://www.notion.so/Portarezza-b946722934514b5eaa0076c59ee10d67?pvs=21), Tini (https://www.notion.so/Tini-d5f8e1278240409c8354607dfadacf43?pvs=21), Motta (https://www.notion.so/Motta-e2e86d4333b2484fab1df696c0000960?pvs=21)","Corti (https://www.notion.so/Corti-b140e91c8b774ae7a16743d7aabab1a1?pvs=21), Asee / Acero (https://www.notion.so/Asee-Acero-07a73577058943b2b71ab9b8307f1e4b?pvs=21), Carini / Case Carini (https://www.notion.so/Carini-Case-Carini-25990e91c8ac4a7dad77d9a373484594?pvs=21), Chiesa e casa parrocchiale (https://www.notion.so/Chiesa-e-casa-parrocchiale-83fe6f366a204847b9afc77c0fdddb2f?pvs=21), Fontana (https://www.notion.so/Fontana-536516534f684ceea4eda0bde4fe089d?pvs=21), Tini (https://www.notion.so/Tini-1eb9d720b69448f584e3a05a2f393298?pvs=21), case sparse Campodolcino (https://www.notion.so/case-sparse-Campodolcino-4254277aec4349b3a6983fb3d278f7db?pvs=21), Fraciscio (https://www.notion.so/Fraciscio-edc45fe271834e6297e8a9391ba8ac87?pvs=21), Motta (https://www.notion.so/Motta-17ec2595e36949119555368e195e2a92?pvs=21), Portarezza (https://www.notion.so/Portarezza-ac29761fd2ad478787e9fc4b7189b8c8?pvs=21), Pietra (https://www.notion.so/Pietra-2bc153826363462abbc72979efa506ca?pvs=21), Prestone (https://www.notion.so/Prestone-16d3a2872f5d4365bc8e919eb640afff?pvs=21), Starleggia inferiore (https://www.notion.so/Starleggia-inferiore-8082674f2ad24cdc992f24ede94f7bda?pvs=21), Speluga / Splughetta (https://www.notion.so/Speluga-Splughetta-887f0c10c2574afd8b6c5921362d44c7?pvs=21), Starleggia superiore / S Sisto (https://www.notion.so/Starleggia-superiore-S-Sisto-83599c5a776348ae85dbb16c77089301?pvs=21)",CAMPODOLCINO (https://www.notion.so/CAMPODOLCINO-44ea105623904cf49f8a245c48bf60a9?pvs=21)
